player_id,recent_team,season,week,opponent_team,passing_yards,passing_tds,interceptions,rushing_yards,rushing_tds,receptions,receiving_yards,receiving_tds,fantasy_points,fantasy_points_ppr,fumbles,2pt
00-0031806,LA,2018,6,DEN,0.0,0,0.0,24.0,0,0,0.0,0,2.4,2.4,0.0,0
00-0031806,LA,2018,7,SF,0.0,0,0.0,65.0,0,1,6.0,0,7.1,8.1,0.0,0
00-0031806,LA,2018,8,GB,0.0,0,0.0,7.0,0,0,0.0,0,0.7,0.7,0.0,0
00-0031806,LA,2018,9,NO,0.0,0,0.0,0.0,0,1,18.0,1,7.8,8.8,0.0,0
00-0031806,LA,2018,10,SEA,0.0,0,0.0,0.0,0,1,10.0,0,1.0,2.0,0.0,0
00-0031806,LA,2018,11,KC,0.0,0,0.0,15.0,0,0,0.0,0,1.5,1.5,0.0,0
00-0031806,LA,2018,13,DET,0.0,0,0.0,8.0,0,0,0.0,0,0.8,0.8,0.0,0
00-0031868,CAR,2018,7,PHI,0.0,0,0.0,0.0,0,1,8.0,0,0.8,1.8,0.0,0
00-0031868,CAR,2018,8,BAL,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0
00-0031900,DAL,2018,1,CAR,0.0,0,0.0,5.0,0,0,0.0,0,0.5,0.5,0.0,0
00-0031900,DAL,2018,4,DET,0.0,0,0.0,22.0,0,1,0.0,0,2.2,3.2,0.0,0
00-0031900,DAL,2018,5,HOU,0.0,0,0.0,10.0,0,0,0.0,0,1.0,1.0,0.0,0
00-0031900,DAL,2018,6,JAX,0.0,0,0.0,4.0,0,0,0.0,0,0.4,0.4,0.0,0
00-0031900,DAL,2018,9,TEN,0.0,0,0.0,0.0,0,1,8.0,0,0.8,1.8,0.0,0
00-0031900,DAL,2018,10,PHI,0.0,0,0.0,8.0,0,1,14.0,0,2.2,3.2,0.0,0
00-0031900,DAL,2018,11,ATL,0.0,0,0.0,0.0,0,2,8.0,0,0.8,2.8,0.0,0
00-0031900,DAL,2018,12,WAS,0.0,0,0.0,7.0,0,0,0.0,0,0.7,0.7,0.0,0
00-0031900,DAL,2018,13,NO,0.0,0,0.0,2.0,0,0,0.0,0,0.2,0.2,0.0,0
00-0031900,DAL,2018,14,PHI,0.0,0,0.0,27.0,0,2,16.0,0,4.3,6.3,0.0,0
00-0031900,DAL,2018,15,IND,0.0,0,0.0,14.0,0,0,0.0,0,1.4,1.4,0.0,0
00-0031900,DAL,2018,16,TB,0.0,0,0.0,-7.0,0,0,0.0,0,-0.7,-0.7,0.0,0
00-0031900,DAL,2018,17,NYG,0.0,0,0.0,35.0,1,2,14.0,0,10.9,12.9,0.0,0
00-0031912,NO,2018,3,ATL,0.0,0,0.0,0.0,0,1,11.0,1,7.1,8.1,0.0,0
00-0031912,NO,2018,4,NYG,0.0,0,0.0,0.0,0,3,32.0,0,3.2,6.2,0.0,0
00-0031912,NO,2018,5,WAS,0.0,0,0.0,0.0,0,5,71.0,0,5.1,10.1,1.0,0
00-0031922,BUF,2018,4,GB,0.0,0,0.0,0.0,0,1,5.0,0,0.5,1.5,0.0,0
00-0031941,WAS,2018,1,ARI,0.0,0,0.0,0.0,0,3,32.0,0,3.2,6.2,0.0,0
00-0031941,WAS,2018,2,IND,0.0,0,0.0,29.0,0,2,8.0,0,3.7,5.7,0.0,0
00-0031941,WAS,2018,3,GB,0.0,0,0.0,6.0,0,4,39.0,1,10.5,14.5,0.0,0
00-0031941,WAS,2018,5,NO,0.0,0,0.0,0.0,0,4,55.0,0,5.5,9.5,0.0,0
00-0031941,WAS,2018,13,PHI,0.0,0,0.0,-5.0,0,4,36.0,0,3.1,7.1,0.0,0
00-0031941,WAS,2018,14,NYG,0.0,0,0.0,0.0,0,2,87.0,1,14.7,16.7,0.0,0
00-0031941,WAS,2018,15,JAX,0.0,0,0.0,0.0,0,4,46.0,0,4.6,8.6,0.0,0
00-0031941,WAS,2018,16,TEN,0.0,0,0.0,0.0,0,5,78.0,0,7.8,12.8,0.0,0
00-0031941,WAS,2018,17,PHI,0.0,0,0.0,0.0,0,1,7.0,0,0.7,1.7,0.0,0
00-0031951,JAX,2018,1,NYG,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0
00-0031951,JAX,2018,2,NE,0.0,0,0.0,0.0,0,1,17.0,0,1.7,2.7,0.0,0
00-0031951,JAX,2018,3,TEN,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0
00-0031951,JAX,2018,4,NYJ,0.0,0,0.0,0.0,0,2,28.0,0,2.8,4.8,0.0,0
00-0031951,JAX,2018,5,KC,0.0,0,0.0,0.0,0,3,27.0,0,2.7,5.7,0.0,0
00-0031951,JAX,2018,6,DAL,0.0,0,0.0,0.0,0,3,29.0,0,2.9,5.9,0.0,0
00-0031951,JAX,2018,10,IND,0.0,0,0.0,0.0,0,5,46.0,0,4.6,9.6,0.0,0
00-0031951,JAX,2018,11,PIT,0.0,0,0.0,0.0,0,1,4.0,0,0.4,1.4,0.0,0
00-0031951,JAX,2018,12,BUF,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0
00-0031951,JAX,2018,13,IND,0.0,0,0.0,0.0,0,2,19.0,0,1.9,3.9,0.0,0
00-0031951,JAX,2018,14,TEN,0.0,0,0.0,0.0,0,3,12.0,0,1.2,4.2,0.0,0
00-0031951,JAX,2018,15,WAS,0.0,0,0.0,0.0,0,1,7.0,0,0.7,1.7,0.0,0
00-0031951,JAX,2018,17,HOU,0.0,0,0.0,0.0,0,3,25.0,0,2.5,5.5,0.0,0
00-0031953,LAC,2018,12,ARI,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0
00-0031959,BUF,2018,1,BAL,0.0,0,0.0,31.0,0,0,0.0,0,3.1,3.1,0.0,0
00-0031959,BUF,2018,2,LAC,0.0,0,0.0,6.0,0,1,7.0,0,1.3,2.3,0.0,0
00-0031959,BUF,2018,3,MIN,0.0,0,0.0,33.0,0,1,1.0,0,3.4,4.4,0.0,0
00-0031959,BUF,2018,7,IND,0.0,0,0.0,53.0,0,5,17.0,0,7.0,12.0,0.0,0
00-0031959,BUF,2018,9,CHI,0.0,0,0.0,6.0,0,3,-7.0,0,-0.1,2.9,0.0,0
00-0031959,BUF,2018,10,NYJ,0.0,0,0.0,69.0,0,0,0.0,0,6.9,6.9,0.0,0
00-0031959,BUF,2018,13,MIA,0.0,0,0.0,7.0,0,0,0.0,0,0.7,0.7,0.0,0
00-0031959,BUF,2018,14,NYJ,0.0,0,0.0,10.0,0,1,8.0,0,1.8,2.8,0.0,0
00-0031959,BUF,2018,15,DET,0.0,0,0.0,35.0,0,0,0.0,0,3.5,3.5,0.0,0
00-0031972,TEN,2018,1,MIA,0.0,0,0.0,0.0,0,0,0.0,0,6.0,6.0,0.0,0
00-0031972,TEN,2018,3,JAX,0.0,0,0.0,0.0,0,1,7.0,0,0.7,1.7,0.0,0
00-0031972,TEN,2018,4,PHI,0.0,0,0.0,0.0,0,1,6.0,0,0.6,1.6,0.0,0
00-0031972,TEN,2018,5,BUF,0.0,0,0.0,0.0,0,1,6.0,0,0.6,1.6,0.0,0
00-0031972,TEN,2018,9,DAL,0.0,0,0.0,0.0,0,1,36.0,0,3.6,4.6,0.0,0
00-0031972,TEN,2018,10,NE,21.0,0,0.0,0.0,0,1,0.0,0,0.84,1.84,0.0,0
00-0031972,TEN,2018,13,NYJ,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0
00-0031972,TEN,2018,16,WAS,0.0,0,0.0,2.0,0,3,29.0,0,3.1,6.1,0.0,0
00-0031972,TEN,2018,17,IND,0.0,0,0.0,0.0,0,3,17.0,0,1.7,4.7,0.0,0
00-0032009,TB,2018,1,NO,0.0,0,0.0,0.0,0,3,27.0,0,2.7,5.7,0.0,0
00-0032009,TB,2018,2,PHI,0.0,0,0.0,0.0,0,1,8.0,0,0.8,1.8,0.0,0
00-0032009,TB,2018,3,PIT,0.0,0,0.0,4.0,0,3,30.0,0,3.4,6.4,0.0,0
00-0032009,TB,2018,4,CHI,0.0,0,0.0,0.0,0,6,36.0,0,3.6,9.6,0.0,0
00-0032009,TB,2018,6,ATL,0.0,0,0.0,0.0,0,3,82.0,0,8.2,11.2,0.0,0
00-0032009,TB,2018,7,CLE,0.0,0,0.0,0.0,0,4,37.0,0,3.7,7.7,0.0,0
00-0032009,TB,2018,8,CIN,0.0,0,0.0,0.0,0,7,76.0,0,7.6,14.6,0.0,0
00-0032009,TB,2018,9,CAR,0.0,0,0.0,7.0,0,8,82.0,2,20.9,28.9,0.0,0
00-0032009,TB,2018,10,WAS,0.0,0,0.0,0.0,0,2,53.0,0,5.3,7.3,0.0,0
00-0032009,TB,2018,11,NYG,0.0,0,0.0,0.0,0,3,60.0,1,12.0,15.0,0.0,0
00-0032009,TB,2018,12,SF,0.0,0,0.0,0.0,0,6,54.0,1,11.4,17.4,0.0,0
00-0032009,TB,2018,13,CAR,0.0,0,0.0,0.0,0,7,61.0,1,12.1,19.1,0.0,0
00-0032009,TB,2018,14,NO,0.0,0,0.0,0.0,0,4,42.0,0,4.2,8.2,0.0,0
00-0032009,TB,2018,15,BAL,0.0,0,0.0,0.0,0,4,23.0,0,2.3,6.3,0.0,0
00-0032009,TB,2018,16,DAL,0.0,0,0.0,0.0,0,10,79.0,0,7.9,17.9,0.0,0
00-0032009,TB,2018,17,ATL,0.0,0,0.0,0.0,0,5,66.0,0,6.6,11.6,0.0,0
00-0032054,CLE,2018,7,TB,0.0,0,0.0,0.0,0,1,6.0,0,0.6,1.6,0.0,0
00-0032054,CLE,2018,8,PIT,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0
00-0032054,CLE,2018,9,KC,0.0,0,0.0,9.0,0,2,36.0,0,4.5,6.5,0.0,0
00-0032054,CLE,2018,10,ATL,0.0,0,0.0,0.0,0,2,33.0,0,3.3,5.3,0.0,0
00-0032054,CLE,2018,12,CIN,0.0,0,0.0,-12.0,0,1,6.0,0,-0.6,0.4,0.0,0
00-0032054,CLE,2018,13,HOU,0.0,0,0.0,0.0,0,2,26.0,0,2.6,4.6,0.0,0
00-0032054,CLE,2018,14,CAR,0.0,0,0.0,0.0,0,2,81.0,0,8.1,10.1,0.0,0
00-0032054,CLE,2018,15,DEN,0.0,0,0.0,0.0,0,1,31.0,1,9.1,10.1,0.0,0
00-0032054,CLE,2018,16,CIN,0.0,0,0.0,0.0,0,2,76.0,0,7.6,9.6,0.0,0
00-0032054,CLE,2018,17,BAL,0.0,0,0.0,5.0,0,3,45.0,1,11.0,14.0,0.0,0
00-0032055,CAR,2018,1,DAL,0.0,0,0.0,0.0,0,3,41.0,0,4.1,7.1,0.0,0
00-0032055,CAR,2018,2,ATL,0.0,0,0.0,0.0,0,7,77.0,0,7.7,14.7,0.0,0
00-0032055,CAR,2018,3,CIN,0.0,0,0.0,0.0,0,4,67.0,1,12.7,16.7,0.0,0
00-0032055,CAR,2018,5,NYG,0.0,0,0.0,0.0,0,4,53.0,0,5.3,9.3,0.0,0
00-0032055,CAR,2018,6,WAS,0.0,0,0.0,0.0,0,5,74.0,1,13.4,18.4,0.0,0
00-0032055,CAR,2018,7,PHI,0.0,0,0.0,0.0,0,6,62.0,1,12.2,18.2,0.0,0
00-0032055,CAR,2018,8,BAL,0.0,0,0.0,0.0,0,3,27.0,0,2.7,5.7,0.0,0
00-0032055,CAR,2018,9,TB,0.0,0,0.0,0.0,0,4,44.0,0,4.4,8.4,0.0,0
00-0032055,CAR,2018,10,PIT,0.0,0,0.0,0.0,0,3,32.0,0,3.2,6.2,0.0,0
00-0032055,CAR,2018,11,DET,0.0,0,0.0,0.0,0,2,39.0,0,3.9,5.9,0.0,0
00-0032055,CAR,2018,13,TB,0.0,0,0.0,0.0,0,1,10.0,1,7.0,8.0,0.0,0
00-0032055,CAR,2018,14,CLE,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0
00-0032055,CAR,2018,15,NO,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0
00-0032055,CAR,2018,16,ATL,0.0,0,0.0,0.0,0,2,23.0,0,2.3,4.3,0.0,0
00-0032058,ATL,2018,1,PHI,0.0,0,0.0,19.0,1,1,26.0,0,10.5,11.5,0.0,0
00-0032058,ATL,2018,2,CAR,0.0,0,0.0,107.0,0,4,18.0,0,12.5,16.5,0.0,0
00-0032058,ATL,2018,3,NO,0.0,0,0.0,33.0,0,2,14.0,1,10.7,12.7,0.0,0
00-0032058,ATL,2018,4,CIN,0.0,0,0.0,51.0,0,3,26.0,0,7.7,10.7,0.0,0
00-0032058,ATL,2018,5,PIT,0.0,0,0.0,15.0,0,2,15.0,0,3.0,5.0,0.0,0
00-0032058,ATL,2018,6,TB,0.0,0,0.0,35.0,0,1,6.0,1,10.1,11.1,0.0,0
00-0032058,ATL,2018,7,NYG,0.0,0,0.0,50.0,1,2,32.0,0,14.2,16.2,0.0,0
00-0032058,ATL,2018,9,WAS,0.0,0,0.0,88.0,0,5,68.0,2,27.6,32.6,0.0,0
00-0032058,ATL,2018,10,CLE,0.0,0,0.0,44.0,0,3,19.0,0,6.3,9.3,0.0,0
00-0032058,ATL,2018,11,DAL,0.0,0,0.0,58.0,0,3,27.0,0,8.5,11.5,0.0,0
00-0032058,ATL,2018,12,NO,0.0,0,0.0,6.0,0,3,17.0,1,8.3,11.3,0.0,0
00-0032058,ATL,2018,13,BAL,0.0,0,0.0,8.0,0,1,3.0,0,1.1,2.1,0.0,0
00-0032058,ATL,2018,14,GB,0.0,0,0.0,45.0,0,1,-4.0,0,4.1,5.1,0.0,0
00-0032058,ATL,2018,15,ARI,0.0,0,0.0,145.0,1,0,0.0,0,20.5,20.5,0.0,0
00-0032058,ATL,2018,16,CAR,0.0,0,0.0,51.0,0,0,0.0,0,5.1,5.1,0.0,0
00-0032058,ATL,2018,17,TB,0.0,0,0.0,45.0,1,1,9.0,0,11.4,12.4,0.0,0
00-0032062,JAX,2018,8,PHI,0.0,0,0.0,0.0,0,1,13.0,0,1.3,2.3,0.0,0
00-0032062,JAX,2018,10,IND,0.0,0,0.0,0.0,0,2,27.0,0,2.7,4.7,0.0,0
00-0032062,JAX,2018,12,BUF,0.0,0,0.0,0.0,0,1,5.0,0,0.5,1.5,0.0,0
00-0032062,JAX,2018,14,TEN,0.0,0,0.0,0.0,0,2,16.0,0,1.6,3.6,0.0,0
00-0032062,JAX,2018,15,WAS,0.0,0,0.0,0.0,0,1,6.0,0,0.6,1.6,0.0,0
00-0032062,JAX,2018,16,MIA,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0
00-0032062,JAX,2018,17,HOU,0.0,0,0.0,0.0,0,1,0.0,0,0.0,1.0,0.0,0
00-0032063,SEA,2018,2,CHI,0.0,0,0.0,3.0,0,1,-1.0,0,0.2,1.2,0.0,0
00-0032063,SEA,2018,3,DAL,0.0,0,0.0,0.0,0,1,7.0,0,0.7,1.7,0.0,0
00-0032063,SEA,2018,4,ARI,0.0,0,0.0,101.0,2,4,23.0,0,24.4,28.4,0.0,0
00-0032063,SEA,2018,5,LA,0.0,0,0.0,68.0,1,2,7.0,0,13.5,15.5,0.0,0
00-0032063,SEA,2018,6,LV,0.0,0,0.0,21.0,0,1,5.0,0,2.6,3.6,0.0,0
00-0032063,SEA,2018,8,DET,0.0,0,0.0,33.0,0,1,2.0,0,3.5,4.5,0.0,0
00-0032063,SEA,2018,9,LAC,0.0,0,0.0,62.0,0,7,45.0,0,10.7,17.7,0.0,0
00-0032063,SEA,2018,10,LA,0.0,0,0.0,58.0,0,4,22.0,1,14.0,18.0,0.0,0
00-0032063,SEA,2018,11,GB,0.0,0,0.0,26.0,0,2,24.0,0,5.0,7.0,0.0,0
00-0032063,SEA,2018,12,CAR,0.0,0,0.0,14.0,0,0,0.0,0,1.4,1.4,0.0,0
00-0032063,SEA,2018,13,SF,0.0,0,0.0,10.0,0,0,0.0,0,1.0,1.0,0.0,0
00-0032063,SEA,2018,14,MIN,0.0,0,0.0,22.0,0,1,5.0,0,2.7,3.7,0.0,0
00-0032063,SEA,2018,15,SF,0.0,0,0.0,21.0,0,8,63.0,0,8.4,16.4,0.0,0
00-0032063,SEA,2018,16,KC,0.0,0,0.0,31.0,0,0,0.0,0,3.1,3.1,0.0,0
00-0032063,SEA,2018,17,ARI,0.0,0,0.0,44.0,1,2,12.0,0,11.6,13.6,0.0,0
00-0032089,DEN,2018,5,NYJ,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0
00-0032089,DEN,2018,6,LA,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0
00-0032089,DEN,2018,12,PIT,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0
00-0032089,DEN,2018,14,SF,0.0,0,0.0,0.0,0,1,5.0,0,0.5,1.5,0.0,0
00-0032089,DEN,2018,15,CLE,0.0,0,0.0,0.0,0,2,18.0,0,1.8,3.8,0.0,0
00-0032089,DEN,2018,16,LV,0.0,0,0.0,0.0,0,2,10.0,0,1.0,3.0,0.0,0
00-0032104,DET,2018,7,MIA,0.0,0,0.0,1.0,0,1,12.0,0,1.3,2.3,0.0,0
00-0032104,DET,2018,8,SEA,0.0,0,0.0,0.0,0,1,6.0,0,0.6,1.6,0.0,0
00-0032104,MIN,2018,11,CHI,0.0,0,0.0,0.0,0,1,10.0,0,1.0,2.0,0.0,0
00-0032104,MIN,2018,12,GB,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0
00-0032112,ARI,2018,2,LA,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0
00-0032112,ARI,2018,3,CHI,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0
00-0032112,ARI,2018,4,SEA,0.0,0,0.0,0.0,0,1,4.0,0,0.4,1.4,0.0,0
00-0032112,ARI,2018,6,MIN,0.0,0,0.0,0.0,0,1,9.0,0,0.9,1.9,0.0,0
00-0032112,ARI,2018,7,DEN,0.0,0,0.0,7.0,0,2,8.0,0,1.5,3.5,0.0,0
00-0032112,ARI,2018,8,SF,0.0,0,0.0,8.0,0,0,0.0,0,0.8,0.8,0.0,0
00-0032112,ARI,2018,10,KC,0.0,0,0.0,-10.0,0,0,0.0,0,-1.0,-1.0,0.0,0
00-0032112,ARI,2018,11,LV,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0
00-0032112,ARI,2018,14,DET,0.0,0,0.0,-5.0,0,3,43.0,0,3.8,6.8,0.0,0
00-0032117,MIA,2018,6,CHI,0.0,0,0.0,0.0,0,4,49.0,1,10.9,14.9,0.0,0
00-0032117,MIA,2018,7,DET,0.0,0,0.0,0.0,0,2,23.0,0,2.3,4.3,0.0,0
00-0032117,MIA,2018,10,GB,0.0,0,0.0,0.0,0,1,5.0,0,0.5,1.5,0.0,0
00-0032117,MIA,2018,13,BUF,0.0,0,0.0,0.0,0,1,9.0,0,0.9,1.9,0.0,0
00-0032117,MIA,2018,15,MIN,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0
00-0032120,NYJ,2018,1,DET,0.0,0,0.0,0.0,0,3,27.0,0,2.7,5.7,0.0,0
00-0032120,NYJ,2018,6,IND,0.0,0,0.0,0.0,0,2,13.0,0,1.3,3.3,0.0,0
00-0032120,NYJ,2018,7,MIN,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0
00-0032120,NYJ,2018,8,CHI,0.0,0,0.0,0.0,0,1,7.0,0,0.7,1.7,0.0,0
00-0032128,KC,2018,1,LAC,0.0,0,0.0,0.0,0,1,15.0,0,1.5,2.5,0.0,0
00-0032128,KC,2018,2,PIT,0.0,0,0.0,0.0,0,2,17.0,1,5.7,7.7,1.0,0
00-0032128,KC,2018,3,SF,0.0,0,0.0,0.0,0,2,13.0,1,7.3,9.3,0.0,0
00-0032128,KC,2018,4,DEN,0.0,0,0.0,0.0,0,4,13.0,0,1.3,5.3,0.0,0
00-0032128,KC,2018,5,JAX,0.0,0,0.0,0.0,0,2,21.0,0,2.1,4.1,0.0,0
00-0032128,KC,2018,6,NE,0.0,0,0.0,0.0,0,1,19.0,0,1.9,2.9,0.0,0
00-0032128,KC,2018,7,CIN,0.0,0,0.0,0.0,0,1,6.0,0,0.6,1.6,0.0,0
00-0032128,KC,2018,9,CLE,0.0,0,0.0,0.0,0,1,23.0,0,2.3,3.3,0.0,0
00-0032128,KC,2018,10,ARI,0.0,0,0.0,0.0,0,1,22.0,0,2.2,3.2,0.0,0
00-0032128,KC,2018,11,LA,0.0,0,0.0,0.0,0,7,74.0,2,19.4,26.4,0.0,0
00-0032128,KC,2018,13,LV,0.0,0,0.0,0.0,0,3,25.0,1,8.5,11.5,0.0,0
00-0032128,KC,2018,14,BAL,0.0,0,0.0,0.0,0,2,13.0,0,1.3,3.3,0.0,0
00-0032128,KC,2018,15,LAC,0.0,0,0.0,0.0,0,2,19.0,0,1.9,3.9,0.0,0
00-0032128,KC,2018,16,SEA,0.0,0,0.0,0.0,0,3,54.0,0,3.4,6.4,1.0,0
00-0032128,KC,2018,17,LV,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0
00-0032134,CIN,2018,1,IND,0.0,0,0.0,0.0,0,1,4.0,0,0.4,1.4,0.0,0
00-0032134,CIN,2018,2,BAL,0.0,0,0.0,0.0,0,3,45.0,0,4.5,7.5,0.0,0
00-0032134,CIN,2018,3,CAR,0.0,0,0.0,0.0,0,2,19.0,1,7.9,9.9,0.0,0
00-0032134,CIN,2018,4,ATL,0.0,0,0.0,0.0,0,1,6.0,0,0.6,1.6,0.0,0
00-0032134,CIN,2018,5,MIA,0.0,0,0.0,0.0,0,2,43.0,0,4.3,6.3,0.0,0
00-0032134,CIN,2018,6,PIT,0.0,0,0.0,0.0,0,6,54.0,0,5.4,11.4,0.0,0
00-0032134,CIN,2018,7,KC,0.0,0,0.0,0.0,0,2,13.0,1,7.3,9.3,0.0,0
00-0032134,CIN,2018,8,TB,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0
00-0032134,CIN,2018,10,NO,0.0,0,0.0,0.0,0,3,23.0,0,2.3,5.3,0.0,0
00-0032134,CIN,2018,11,BAL,0.0,0,0.0,0.0,0,3,41.0,0,4.1,7.1,0.0,0
00-0032134,CIN,2018,12,CLE,0.0,0,0.0,0.0,0,6,39.0,0,3.9,9.9,0.0,0
00-0032134,CIN,2018,13,DEN,0.0,0,0.0,0.0,0,5,33.0,0,3.3,8.3,0.0,0
00-0032134,CIN,2018,14,LAC,0.0,0,0.0,0.0,0,3,37.0,0,3.7,6.7,0.0,0
00-0032134,CIN,2018,15,LV,0.0,0,0.0,0.0,0,1,27.0,0,2.7,3.7,0.0,0
00-0032134,CIN,2018,16,CLE,0.0,0,0.0,0.0,0,4,49.0,1,10.9,14.9,0.0,0
00-0032134,CIN,2018,17,PIT,0.0,0,0.0,0.0,0,1,6.0,0,0.6,1.6,0.0,0
00-0032135,PIT,2018,1,CLE,0.0,0,0.0,0.0,0,3,60.0,0,6.0,9.0,0.0,0
00-0032135,PIT,2018,2,KC,0.0,0,0.0,0.0,0,5,138.0,1,19.8,24.8,0.0,0
00-0032135,PIT,2018,3,TB,0.0,0,0.0,0.0,0,1,7.0,0,0.7,1.7,0.0,0
00-0032135,PIT,2018,4,BAL,0.0,0,0.0,0.0,0,1,23.0,0,2.3,3.3,0.0,0
00-0032135,PIT,2018,5,ATL,0.0,0,0.0,0.0,0,2,20.0,0,2.0,4.0,0.0,0
00-0032135,PIT,2018,6,CIN,0.0,0,0.0,0.0,0,5,26.0,0,2.6,7.6,0.0,0
00-0032135,PIT,2018,8,CLE,0.0,0,0.0,0.0,0,2,9.0,0,0.9,2.9,0.0,0
00-0032135,PIT,2018,9,BAL,0.0,0,0.0,0.0,0,2,53.0,0,5.3,7.3,0.0,0
00-0032135,PIT,2018,10,CAR,0.0,0,0.0,0.0,0,1,8.0,1,6.8,7.8,0.0,0
00-0032135,PIT,2018,12,DEN,0.0,0,0.0,0.0,0,4,35.0,0,3.5,7.5,0.0,0
00-0032135,PIT,2018,13,LAC,0.0,0,0.0,0.0,0,1,7.0,0,0.7,1.7,0.0,0
00-0032135,PIT,2018,14,LV,0.0,0,0.0,0.0,0,2,28.0,0,2.8,4.8,0.0,0
00-0032135,PIT,2018,15,NE,0.0,0,0.0,0.0,0,1,9.0,0,0.9,1.9,0.0,0
00-0032135,PIT,2018,17,CIN,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0
00-0032141,DAL,2018,1,CAR,0.0,0,0.0,0.0,0,3,18.0,0,1.8,4.8,0.0,0
00-0032141,DAL,2018,3,SEA,0.0,0,0.0,0.0,0,5,47.0,0,4.7,9.7,0.0,0
00-0032141,DAL,2018,4,DET,0.0,0,0.0,0.0,0,3,39.0,1,9.9,12.9,0.0,0
00-0032141,DAL,2018,5,HOU,0.0,0,0.0,0.0,0,3,55.0,0,5.5,8.5,0.0,0
00-0032141,DAL,2018,6,JAX,0.0,0,0.0,0.0,0,2,21.0,0,2.1,4.1,0.0,0
00-0032141,DAL,2018,7,WAS,0.0,0,0.0,0.0,0,3,25.0,0,2.5,5.5,0.0,0
00-0032141,DAL,2018,10,PHI,0.0,0,0.0,0.0,0,3,13.0,0,1.3,4.3,0.0,0
00-0032141,DAL,2018,11,ATL,0.0,0,0.0,0.0,0,4,24.0,0,2.4,6.4,0.0,0
00-0032144,LAC,2018,1,KC,0.0,0,0.0,64.0,0,9,102.0,0,18.6,27.6,0.0,1
00-0032144,LAC,2018,2,BUF,0.0,0,0.0,28.0,1,6,38.0,2,24.6,30.6,0.0,0
00-0032144,LAC,2018,3,LA,0.0,0,0.0,80.0,1,2,4.0,0,14.4,16.4,0.0,0
00-0032144,LAC,2018,4,SF,0.0,0,0.0,104.0,0,7,55.0,1,23.9,30.9,0.0,1
00-0032144,LAC,2018,5,LV,0.0,0,0.0,58.0,1,4,62.0,0,18.0,22.0,0.0,0
00-0032144,LAC,2018,6,CLE,0.0,0,0.0,132.0,3,2,18.0,0,33.0,35.0,0.0,0
00-0032144,LAC,2018,9,SEA,0.0,0,0.0,113.0,1,1,10.0,0,18.3,19.3,0.0,0
00-0032144,LAC,2018,10,LV,0.0,0,0.0,93.0,0,5,72.0,1,22.5,27.5,0.0,0
00-0032144,LAC,2018,11,DEN,0.0,0,0.0,69.0,0,6,87.0,0,15.6,21.6,0.0,0
00-0032144,LAC,2018,12,ARI,0.0,0,0.0,61.0,2,2,5.0,0,18.6,20.6,0.0,0
00-0032144,LAC,2018,16,BAL,0.0,0,0.0,41.0,1,3,13.0,0,11.4,14.4,0.0,0
00-0032144,LAC,2018,17,DEN,0.0,0,0.0,42.0,0,3,24.0,0,6.6,9.6,0.0,0
00-0032160,LAC,2018,1,KC,0.0,0,0.0,0.0,0,2,8.0,1,6.8,8.8,0.0,0
00-0032160,LAC,2018,2,BUF,0.0,0,0.0,0.0,0,3,48.0,0,4.8,7.8,0.0,0
00-0032160,LAC,2018,3,LA,0.0,0,0.0,14.0,0,2,22.0,0,3.6,5.6,0.0,0
00-0032160,LAC,2018,4,SF,0.0,0,0.0,0.0,0,3,48.0,0,4.8,7.8,0.0,0
00-0032160,LAC,2018,5,LV,0.0,0,0.0,0.0,0,3,66.0,0,6.6,9.6,0.0,0
00-0032160,LAC,2018,6,CLE,0.0,0,0.0,1.0,0,3,118.0,2,23.9,26.9,0.0,0
00-0032160,LAC,2018,7,TEN,0.0,0,0.0,0.0,0,4,118.0,1,17.8,21.8,0.0,0
