player_id,season,recent_team,week,passing_yards,passing_tds,interceptions,rushing_yards,rushing_tds,receptions,receiving_yards,receiving_tds,fantasy_points_ppr,fumbles,2pt,week_total,std_dev
00-0015759,1999,NYJ,5,0.0,0,0.0,27.0,0,0,0.0,0,2.6999998,0.0,0,16,1.7544229355892762
00-0015759,2000,NYJ,3,0.0,0,0.0,-1.0,0,0,0.0,0,-0.100000024,0.0,0,16,0.9504384835858304
00-0015811,1999,SF,1,0.0,0,0.0,0.0,0,2,25.0,0,4.5,0.0,0,16,
00-0015811,2000,SF,13,0.0,0,0.0,0.0,0,19,287.0,0,45.7,1.0,0,16,3.062092469576023
00-0015811,2001,SF,16,0.0,0,0.0,0.0,0,28,345.0,1,68.5,0.0,0,16,3.633771004674074
00-0015811,2002,SF,15,0.0,0,0.0,0.0,0,72,756.0,5,177.6,0.0,0,16,6.42437319101584
00-0015811,2003,SF,14,0.0,0,0.0,0.0,0,47,595.0,7,148.5,0.0,0,16,5.384802612761039
00-0015811,2004,DET,13,0.0,0,0.0,0.0,0,28,260.0,1,62.0,0.0,1,16,3.6879046040970374
00-0015830,1999,SEA,4,0.0,0,0.0,0.0,0,1,5.0,0,1.5,0.0,0,16,0.75
00-0015830,2000,SEA,15,0.0,0,0.0,9.0,0,23,141.0,1,44.0,0.0,0,16,2.740350972082402
00-0015830,2001,SEA,14,0.0,0,0.0,55.0,0,17,141.0,0,36.6,0.0,0,16,1.7675959657759155
00-0015830,2002,SEA,14,0.0,0,0.0,94.0,0,22,120.0,2,55.4,0.0,0,16,2.539749919265475
00-0015830,2003,SEA,16,0.0,0,0.0,174.0,1,29,216.0,0,72.0,1.0,0,16,3.826399514447596
00-0015830,2004,SEA,15,0.0,0,0.0,131.0,0,21,99.0,0,42.0,1.0,0,16,2.191542208494816
00-0015830,2005,SEA,16,0.0,0,0.0,78.0,0,22,166.0,0,46.4,0.0,0,16,1.9572088909325296
00-0015830,2006,SEA,15,0.0,0,0.0,149.0,1,29,159.0,0,61.8,2.0,0,16,2.6955518678132333
00-0015830,2007,SEA,4,0.0,0,0.0,19.0,0,9,72.0,0,18.1,0.0,0,16,2.3343449808120034
00-0015959,2001,NYJ,13,0.0,0,0.0,0.0,0,13,203.0,0,33.3,0.0,0,16,3.686583371583619
00-0015959,2002,NYJ,6,0.0,0,0.0,0.0,0,5,78.0,0,12.799999,0.0,0,16,2.4328309427132764
00-0015959,2003,NYJ,2,0.0,0,0.0,0.0,0,2,29.0,1,10.9,0.0,0,16,6.01040747149826
00-0015970,2000,SF,2,0.0,0,0.0,0.0,0,1,8.0,0,1.8,0.0,0,16,1.2727921724183067
00-0015970,2001,SF,9,0.0,0,0.0,0.0,0,11,66.0,1,23.6,0.0,0,16,1.9181877881483838
00-0015970,2002,SF,8,0.0,0,0.0,0.0,0,10,63.0,0,16.3,0.0,0,16,1.3783401615399622
00-0015980,2001,DAL,7,0.0,0,0.0,-4.0,0,7,117.0,1,30.3,0.0,0,16,5.6529386176614445
00-0015980,2002,DAL,4,0.0,0,0.0,23.0,0,7,63.0,0,21.599998,0.0,0,16,3.544949501567482
00-0015980,2003,DET,6,0.0,0,0.0,11.0,0,9,100.0,0,32.1,0.0,0,16,3.566370588176545
00-0015980,2004,DET,8,0.0,0,0.0,3.0,0,18,213.0,1,45.6,0.0,0,16,3.7382195438497527
00-0016098,1999,JAX,10,0.0,0,0.0,732.0,6,10,83.0,0,127.5,0.0,0,16,8.189864884075664
00-0016098,2000,JAX,13,0.0,0,0.0,1363.0,12,36,240.0,2,276.3,2.0,0,16,12.261294840187976
00-0016098,2001,JAX,2,0.0,0,0.0,116.0,0,2,13.0,0,12.9,1.0,0,16,6.151829198627836
00-0016098,2002,JAX,16,0.0,0,0.0,1314.0,8,49,408.0,0,269.2,2.0,2,16,9.648937888987424
00-0016098,2003,JAX,16,0.0,0,0.0,1572.0,6,48,370.0,1,276.2,4.0,0,16,7.1671356893213325
00-0016098,2004,JAX,14,0.0,0,0.0,1224.0,2,36,345.0,1,206.9,2.0,0,16,6.458527907266603
00-0016098,2005,JAX,11,0.0,0,0.0,787.0,3,13,83.0,0,118.0,0.0,0,16,7.3977146376382255
00-0016098,2006,JAX,15,0.0,0,0.0,1146.0,5,23,242.0,1,193.8,2.0,0,16,6.340932696635339
00-0016098,2007,JAX,15,0.0,0,0.0,1202.0,5,9,58.0,0,163.0,1.0,0,16,6.026805274318068
00-0016098,2008,JAX,13,0.0,0,0.0,556.0,1,16,98.0,0,85.4,1.0,0,16,4.449041954511372
00-0016098,2009,NE,6,0.0,0,0.0,269.0,4,2,17.0,0,52.6,1.0,0,16,5.742357135811878
00-0016098,2010,NE,7,0.0,0,0.0,155.0,0,2,6.0,0,18.1,0.0,0,16,3.335879911383185
00-0016193,1999,NYJ,1,96.0,1,1.0,0.0,0,0,0.0,0,5.84,0.0,0,16,
00-0016193,2000,NYJ,16,3692.0,21,23.0,32.0,0,0,0.0,0,184.88,4.0,2,16,8.099061785153053
00-0016193,2001,NYJ,16,2752.0,15,14.0,25.0,0,0,0.0,0,140.58,2.0,0,16,4.820272247766307
00-0016193,2002,NYJ,5,499.0,3,3.0,23.0,0,0,0.0,0,26.259998,2.0,1,16,9.113808980828885
00-0016193,2003,NYJ,7,1385.0,7,2.0,13.0,0,0,0.0,0,80.7,0.0,0,16,4.737099991171752
00-0016193,2004,DAL,16,3518.0,17,20.0,42.0,1,0,0.0,0,172.92,4.0,1,16,6.276384845317159
00-0016193,2005,NYJ,6,777.0,1,6.0,4.0,2,0,0.0,0,23.48,6.0,0,16,3.1118525728254083
00-0016193,2006,NE,3,29.0,1,0.0,-8.0,0,0,0.0,0,4.3599997,0.0,0,16,3.123865099345089
00-0016193,2007,CAR,7,936.0,5,6.0,22.0,0,0,0.0,0,45.64,1.0,0,16,5.768766519347037
00-0016214,1999,TEN,10,0.0,0,0.0,0.0,0,38,648.0,4,124.799995,1.0,0,16,7.323144218371354
00-0016214,2000,TEN,11,0.0,0,0.0,0.0,0,15,289.0,2,55.899998,0.0,0,16,5.160972296523697
00-0016232,1999,LA,1,0.0,0,0.0,0.0,0,1,6.0,0,1.6,0.0,0,16,
00-0016232,2000,LA,1,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,16,
00-0016232,2001,KC,8,0.0,0,0.0,0.0,0,19,247.0,1,49.7,0.0,0,16,4.753776549132647
00-0016296,1999,NYG,1,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,16,
00-0016316,1999,DAL,10,0.0,0,0.0,35.0,0,9,58.0,0,18.3,0.0,0,16,1.3055862882204865
00-0016316,2000,DAL,14,0.0,0,0.0,51.0,0,22,111.0,2,48.2,1.0,0,16,3.7806621848828055
00-0016316,2001,DAL,5,0.0,0,0.0,40.0,0,5,19.0,1,16.9,0.0,0,16,3.6196686634456925
00-0016316,2002,DAL,13,0.0,0,0.0,31.0,0,12,80.0,0,23.1,0.0,0,16,1.651844335145374
00-0016321,1999,TEN,14,0.0,0,0.0,164.0,1,8,67.0,0,37.1,0.0,0,16,4.009364032541673
00-0016321,2000,TEN,13,0.0,0,0.0,175.0,0,8,35.0,1,33.0,1.0,0,16,3.8012144749637238
00-0016321,2001,ATL,8,0.0,0,0.0,126.0,0,2,26.0,0,17.2,0.0,0,16,1.5955294526532546
00-0016331,1999,BUF,4,0.0,0,0.0,152.0,0,3,37.0,1,27.9,0.0,0,16,5.391582912676987
00-0016331,2000,MIA,8,0.0,0,0.0,112.0,0,13,91.0,1,37.3,1.0,0,16,2.464570450869077
00-0016347,1999,GB,10,0.0,0,0.0,0.0,0,14,140.0,2,40.0,0.0,0,16,3.9698866745473667
00-0016347,2000,PHI,8,0.0,0,0.0,0.0,0,10,46.0,5,44.6,0.0,0,16,3.793509432189779
00-0016347,2001,PHI,8,0.0,0,0.0,0.0,0,5,33.0,0,8.3,0.0,0,16,1.1648880748277868
00-0016347,2002,PHI,7,0.0,0,0.0,0.0,0,10,128.0,2,34.8,0.0,0,16,2.76810060910483
00-0016373,2001,WAS,4,0.0,0,0.0,0.0,0,3,52.0,1,14.2,0.0,0,16,4.525851840599085
00-0016373,2002,WAS,15,0.0,0,0.0,77.0,0,53,773.0,4,158.0,2.0,0,16,7.392531672550451
00-0016373,2003,MIA,13,0.0,0,0.0,0.0,0,26,359.0,0,61.9,0.0,0,16,2.0806803830787333
00-0016373,2004,MIA,13,0.0,0,0.0,0.0,0,23,359.0,4,82.9,0.0,0,16,3.4390293045120903
00-0016440,1999,WAS,5,0.0,0,0.0,37.0,0,3,44.0,0,17.1,0.0,0,16,3.4120374824448505
00-0016440,2000,WAS,15,0.0,0,0.0,82.0,0,50,653.0,2,135.5,0.0,0,16,6.902449599790951
00-0016440,2001,PHI,15,0.0,0,0.0,57.0,0,63,833.0,8,198.0,1.0,0,16,11.331750806202177
00-0016440,2002,PHI,16,0.0,0,0.0,126.0,2,52,635.0,6,174.1,1.0,0,16,7.594842091180079
00-0016440,2003,PHI,16,0.0,0,0.0,53.0,0,49,558.0,1,116.1,0.0,0,16,4.239491913060133
00-0016440,2004,WAS,6,0.0,0,0.0,0.0,0,17,203.0,0,37.3,0.0,0,16,3.9407699300567853
00-0016440,2005,WAS,8,0.0,0,0.0,8.0,0,14,194.0,0,34.2,0.0,0,16,2.005527992101689
00-0016440,2006,WAS,6,0.0,0,0.0,0.0,0,12,151.0,1,33.100002,0.0,0,16,3.737601789302551
00-0016440,2007,WAS,4,0.0,0,0.0,0.0,0,9,107.0,2,31.7,0.0,0,16,11.7394988623691
00-0016440,2008,WAS,7,0.0,0,0.0,0.0,0,9,81.0,1,23.1,0.0,0,16,2.6558113231072076
00-0016534,1999,NO,10,1897.0,7,13.0,135.0,3,0,0.0,0,113.380005,1.0,3,16,8.389631026795874
00-0016538,1999,PIT,9,1596.0,12,8.0,19.0,0,0,0.0,0,95.74,2.0,1,16,6.4521734529107135
00-0016550,1999,NYG,16,0.0,0,0.0,4.0,0,79,1183.0,6,233.7,0.0,0,16,9.646655070410752
00-0016550,2000,NYG,16,0.0,0,0.0,91.0,1,77,1078.0,7,239.9,1.0,0,16,10.855626299329439
00-0016550,2001,NYG,16,0.0,0,0.0,8.0,0,72,1054.0,5,208.2,0.0,0,16,6.393316628593745
00-0016550,2002,NYG,16,0.0,0,0.0,2.0,0,82,1343.0,8,264.5,0.0,0,16,10.919873193683177
00-0016550,2003,NYG,16,0.0,0,0.0,5.0,0,63,1057.0,5,199.2,0.0,0,16,6.623493686901765
00-0016550,2004,NYG,15,0.0,0,0.0,0.0,0,51,747.0,0,123.7,1.0,0,16,4.527198260360356
00-0016550,2005,NYG,14,0.0,0,0.0,0.0,0,60,684.0,7,170.4,0.0,0,16,6.637936411066955
00-0016550,2006,NYG,8,0.0,0,0.0,0.0,0,32,360.0,3,86.0,0.0,0,16,11.533925376964046
00-0016550,2007,NYG,14,0.0,0,0.0,0.0,0,59,760.0,3,153.0,0.0,0,16,5.704711691339381
00-0016550,2008,NYG,15,0.0,0,0.0,0.0,0,48,580.0,4,130.0,0.0,0,16,5.401410864083543
00-0016654,1999,DAL,14,0.0,0,0.0,8.0,0,22,422.0,2,77.0,0.0,0,16,8.15927972858492
00-0016654,2000,DAL,11,0.0,0,0.0,42.0,1,13,126.0,0,35.8,0.0,0,16,3.869202439240878
00-0016677,1999,PIT,1,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,16,
00-0016677,2000,PIT,2,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,16,0.0
00-0016677,2001,PIT,10,0.0,0,0.0,0.0,0,7,96.0,1,22.6,0.0,0,16,3.0026654223115687
00-0016677,2002,PIT,9,0.0,0,0.0,0.0,0,4,63.0,1,16.3,0.0,0,16,2.9370242542856557
00-0016677,2003,PIT,9,0.0,0,0.0,0.0,0,12,113.0,0,23.3,0.0,0,16,1.2878707770567681
00-0016677,2004,PIT,5,0.0,0,0.0,0.0,0,9,89.0,3,35.9,0.0,0,16,4.486869921773723
00-0016677,2005,PIT,3,0.0,0,0.0,0.0,0,3,57.0,0,8.7,0.0,0,16,1.3000000027509855
00-0016677,2006,PIT,7,0.0,0,0.0,0.0,0,7,73.0,1,20.3,0.0,0,16,2.0016658941876764
00-0016677,2007,PIT,1,0.0,0,0.0,0.0,0,1,9.0,1,7.9,0.0,0,16,
00-0016677,2008,ARI,1,0.0,0,0.0,0.0,0,3,41.0,0,7.1,0.0,0,16,
00-0016723,1999,PHI,7,0.0,0,0.0,15.0,0,9,46.0,0,15.1,0.0,0,16,3.2974014343695757
00-0016811,1999,DET,2,0.0,0,0.0,0.0,0,1,5.0,0,1.5,0.0,0,16,1.0606601717798212
00-0016811,2000,CAR,5,0.0,0,0.0,0.0,0,4,46.0,0,14.6,0.0,0,16,2.253219905235402
00-0016821,1999,PHI,1,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,16,
00-0016821,2000,PHI,2,0.0,0,0.0,0.0,0,1,8.0,0,1.8,0.0,0,16,1.2727921724183067
00-0016837,1999,KC,2,0.0,0,0.0,0.0,0,0,0.0,0,12.0,0.0,0,16,0.0
00-0016837,2002,LAC,2,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,16,0.0
00-0016838,1999,BUF,1,9.0,0,0.0,-1.0,0,0,0.0,0,0.26,0.0,0,16,
00-0016838,2000,BUF,1,67.0,0,0.0,0.0,0,0,0.0,0,2.68,0.0,0,16,
00-0016838,2001,BUF,12,2056.0,12,11.0,33.0,0,0,0.0,0,111.54,1.0,1,16,8.857494698421755
00-0016838,2002,BUF,1,5.0,0,0.0,0.0,0,0,0.0,0,0.2,0.0,0,16,
00-0016838,2003,BUF,5,49.0,0,3.0,-6.0,0,0,0.0,0,-4.6400003,0.0,0,16,1.7804830784295194
00-0016842,1999,SF,5,0.0,0,0.0,6.0,1,7,36.0,0,17.2,0.0,0,16,2.565735687860462
00-0016919,2004,NE,1,4.0,1,0.0,0.0,0,0,0.0,0,4.16,0.0,0,16,
00-0017027,1999,LV,6,0.0,0,0.0,0.0,0,7,71.0,1,18.1,1.0,0,16,3.362984931040891
00-0017109,1999,CAR,16,0.0,0,0.0,0.0,0,63,822.0,12,215.2,1.0,0,16,5.2115255156944755
00-0017109,2000,CAR,8,0.0,0,0.0,0.0,0,30,415.0,2,83.5,0.0,0,16,5.49543636481013
00-0017109,2001,CAR,14,0.0,0,0.0,0.0,0,43,452.0,5,118.2,0.0,0,16,6.8871916089092755
00-0017109,2002,CAR,12,0.0,0,0.0,0.0,0,19,241.0,4,67.1,0.0,0,16,4.149580013643794
00-0017109,2003,GB,10,0.0,0,0.0,0.0,0,20,222.0,1,48.199997,0.0,0,16,3.9907670177128307
00-0017110,1999,MIN,3,0.0,0,0.0,0.0,0,2,24.0,1,10.400001,0.0,0,16,4.68757232542402
00-0017110,2000,MIN,12,0.0,0,0.0,0.0,0,18,191.0,0,37.1,0.0,0,16,2.164783599828185
00-0017110,2001,MIN,8,0.0,0,0.0,0.0,0,9,67.0,0,15.7,0.0,0,16,1.6995272589679404
00-0017110,2002,MIN,11,0.0,0,0.0,0.0,0,14,172.0,1,37.2,0.0,0,16,2.2094425548081373
00-0017121,1999,IND,2,47.0,0,2.0,0.0,0,0,0.0,0,-2.12,0.0,0,16,0.25455845134240074
00-0017160,1999,NYJ,16,0.0,0,0.0,0.0,0,22,325.0,3,72.5,0.0,0,16,6.106140934600711
00-0017160,2000,NYJ,16,0.0,0,0.0,23.0,0,54,801.0,3,154.4,0.0,0,16,6.873039196348699
00-0017160,2001,MIA,13,0.0,0,0.0,21.0,0,21,209.0,0,44.0,0.0,0,16,2.4289387613689426
00-0017160,2002,MIA,15,0.0,0,0.0,0.0,0,19,172.0,0,36.2,0.0,0,16,1.9577197788886564
00-0017160,2003,NE,4,0.0,0,0.0,0.0,0,7,106.0,1,23.6,0.0,0,16,5.125751966809383
00-0017160,2004,DAL,2,0.0,0,0.0,11.0,0,1,5.0,0,2.6,0.0,0,16,0.2828426956158796
00-0017162,1999,PIT,16,0.0,0,0.0,-2.0,0,60,596.0,7,163.4,0.0,1,16,6.067605151880433
00-0017162,2000,PIT,16,0.0,0,0.0,53.0,0,48,672.0,4,144.5,0.0,0,16,5.7808555216741775
00-0017162,2001,PIT,16,0.0,0,0.0,83.0,0,94,1003.0,4,226.6,0.0,0,16,6.450413406668514
00-0017162,2002,PIT,16,0.0,0,0.0,142.0,0,112,1329.0,12,335.1,1.0,3,16,8.983389587661186
00-0017162,2003,PIT,16,0.0,0,0.0,61.0,0,95,1163.0,10,277.4,0.0,0,16,9.586579363681146
00-0017162,2004,PIT,16,0.0,0,0.0,25.0,1,80,1004.0,4,212.9,0.0,0,16,7.6500517666172705
00-0017162,2005,PIT,15,0.0,0,0.0,10.0,0,69,975.0,11,231.5,1.0,0,16,9.817962194790072
00-0017162,2006,PIT,14,0.0,0,0.0,30.0,0,74,975.0,6,208.5,1.0,0,16,9.53152342849542
00-0017162,2007,PIT,13,0.0,0,0.0,7.0,0,72,736.0,7,190.3,0.0,1,16,8.79796732389482
00-0017162,2008,PIT,16,0.0,0,0.0,0.0,0,82,1047.0,7,228.7,0.0,0,16,7.793541689296288
00-0017162,2009,PIT,16,0.0,0,0.0,0.0,0,95,1167.0,6,245.7,1.0,0,16,8.381087234724403
00-0017162,2010,PIT,16,0.0,0,0.0,-2.0,0,59,755.0,5,162.3,1.0,0,16,7.670112467697475
00-0017162,2011,PIT,14,0.0,0,0.0,0.0,0,46,381.0,2,94.1,1.0,0,16,6.081646768325651
00-0017200,1999,LA,15,3956.0,38,11.0,89.0,1,0,0.0,0,297.14,4.0,1,16,6.4764445429941855
00-0017200,2000,LA,11,3383.0,21,18.0,17.0,0,0,0.0,0,185.02,1.0,1,16,9.996439434718939
00-0017200,2001,LA,16,4830.0,36,22.0,60.0,0,0,0.0,0,293.2,4.0,1,16,8.151575657079196
00-0017200,2002,LA,7,1431.0,3,11.0,33.0,0,0,0.0,0,46.54,2.0,0,16,6.418274740526404
00-0017200,2003,LA,2,365.0,1,1.0,0.0,0,0,0.0,0,10.6,3.0,0,16,6.194255607184903
00-0017200,2004,NYG,10,2054.0,6,4.0,30.0,1,0,0.0,0,99.16,4.0,0,16,4.366832554810645
00-0017200,2005,ARI,10,2713.0,11,9.0,28.0,0,1,0.0,0,130.32,5.0,1,16,5.566233218533867
00-0017200,2006,ARI,6,1377.0,6,5.0,3.0,0,0,0.0,0,63.38,3.0,0,16,8.32152333380233
00-0017200,2007,ARI,14,3409.0,27,17.0,15.0,1,0,0.0,0,205.86,6.0,0,16,7.451596346416609
00-0017200,2008,ARI,16,4582.0,30,14.0,-2.0,0,0,0.0,0,261.08,7.0,0,16,6.200373772071887
00-0017200,2009,ARI,15,3758.0,27,14.0,10.0,0,0,0.0,0,219.31999,6.0,0,16,8.038022016199529
00-0017209,1999,DAL,15,0.0,0,0.0,399.0,2,34,224.0,0,102.299995,3.0,0,16,5.38439529860289
00-0017209,2000,DAL,13,0.0,0,0.0,287.0,2,31,297.0,1,103.4,2.0,0,16,6.489942888108955
00-0017218,1999,NE,16,0.0,0,0.0,120.0,0,29,262.0,1,73.2,0.0,0,16,2.615721782760852
00-0017218,2001,DET,16,0.0,0,1.0,191.0,3,40,336.0,1,116.7,0.0,1,16,7.7310167170919
00-0017218,2002,DET,2,0.0,0,0.0,8.0,0,4,56.0,2,22.400002,0.0,0,16,2.9698483461135843
00-0017239,2001,NYG,3,0.0,0,0.0,89.0,0,4,25.0,0,13.400001,1.0,0,16,4.485904083074345
00-0017301,1999,PHI,2,0.0,0,0.0,17.0,0,0,0.0,0,1.7,0.0,0,16,0.3535533905932738
00-0017303,1999,LA,6,0.0,0,0.0,174.0,0,0,0.0,0,15.4,1.0,0,16,2.936437784975348
00-0017303,2000,LA,9,0.0,0,0.0,242.0,4,10,56.0,0,63.800003,0.0,0,16,5.341452249227836
00-0017303,2001,LA,1,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,16,
00-0017322,1999,SEA,16,0.0,0,0.0,1198.0,5,39,380.0,2,230.8,4.0,0,16,8.868333457410776
00-0017322,2000,SEA,16,0.0,0,0.0,1223.0,7,62,608.0,2,295.1,2.0,0,16,8.73238926637109
00-0017322,2001,SEA,5,0.0,0,0.0,318.0,1,11,107.0,0,59.5,0.0,0,16,8.625253347739466
00-0017337,1999,NYG,11,0.0,0,0.0,141.0,2,11,59.0,0,43.0,0.0,0,16,2.9514249804571957
00-0017356,1999,PHI,13,0.0,0,0.0,0.0,0,11,91.0,0,22.099998,0.0,1,16,2.135415584532922
00-0017356,2000,MIA,7,0.0,0,0.0,0.0,0,10,179.0,0,25.9,1.0,0,16,3.935310295042972
00-0017356,2001,MIA,14,0.0,0,0.0,0.0,0,18,215.0,2,49.5,1.0,0,16,3.1141382251287264
00-0017356,2002,MIA,6,0.0,0,0.0,0.0,0,6,75.0,3,31.5,0.0,0,16,3.578128062684195
00-0017356,2003,SF,15,0.0,0,0.0,0.0,0,35,437.0,1,84.7,0.0,0,16,3.9478506403948592
00-0017356,2004,NE,4,0.0,0,0.0,0.0,0,8,93.0,0,17.3,0.0,0,16,3.9861216460822395
00-0017415,1999,WAS,2,0.0,0,0.0,-4.0,0,0,0.0,0,-0.4,0.0,0,16,0.0
00-0017470,1999,WAS,16,0.0,0,0.0,26.0,0,65,1191.0,9,240.7,1.0,1,16,9.685932821261503
00-0017470,2000,WAS,2,0.0,0,0.0,0.0,0,9,103.0,0,19.3,0.0,0,16,0.919238950412427
00-0017470,2001,WAS,16,0.0,0,0.0,8.0,0,57,664.0,4,148.2,0.0,0,16,6.215451057938454
00-0017470,2002,CIN,8,0.0,0,0.0,1.0,0,8,94.0,2,29.5,0.0,0,16,5.944610143207137
00-0017480,1999,CHI,16,0.0,0,0.0,0.0,0,38,277.0,1,71.7,0.0,0,16,2.843992116709888
00-0017480,2000,GB,4,0.0,0,0.0,0.0,0,3,20.0,0,5.0,0.0,0,16,0.8504900520082302
00-0017486,1999,LV,16,0.0,0,0.0,929.0,8,21,196.0,3,193.5,3.0,0,16,8.996404492628692
00-0017486,2000,LV,14,0.0,0,0.0,1033.0,9,20,156.0,1,192.9,3.0,0,16,6.974919717965174
00-0017486,2001,LV,11,0.0,0,0.0,276.0,5,12,61.0,1,79.7,1.0,0,16,4.892721968707683
00-0017486,2002,LV,14,0.0,0,0.0,419.0,2,12,71.0,0,73.0,0.0,0,16,4.871874962631864
00-0017486,2003,LV,15,0.0,0,0.0,678.0,4,12,120.0,0,111.799995,2.0,0,16,4.808751908110374
00-0017486,2004,LV,8,0.0,0,0.0,327.0,4,15,78.0,0,79.5,0.0,0,16,6.845005917780941
00-0017611,1999,JAX,5,0.0,0,0.0,9.0,0,0,0.0,0,6.9,0.0,0,16,2.6118958642568515
00-0017611,2000,JAX,10,0.0,0,0.0,0.0,0,13,137.0,3,42.699997,1.0,0,16,7.058965874116913
00-0017611,2001,JAX,7,0.0,0,0.0,4.0,0,2,17.0,0,4.1,0.0,0,16,0.8802056135381201
00-0017611,2003,LV,8,0.0,0,0.0,37.0,0,7,106.0,1,27.3,0.0,0,16,5.2359846885124846
00-0017611,2004,LV,7,0.0,0,0.0,0.0,0,9,227.0,2,45.7,0.0,1,16,3.988196921358417
00-0017611,2005,LV,9,0.0,0,0.0,51.0,0,14,183.0,0,37.4,0.0,0,16,2.4094144568076024
00-0017611,2006,LV,12,0.0,0,0.0,4.0,0,27,299.0,0,55.3,1.0,0,16,2.508697002564039
00-0017644,2000,NYJ,8,0.0,0,0.0,0.0,0,18,207.0,2,48.7,1.0,0,16,5.344005455007656
00-0017644,2001,NE,11,0.0,0,0.0,0.0,0,14,133.0,4,51.3,0.0,0,16,4.069219287624431
00-0017644,2002,IND,7,0.0,0,0.0,0.0,0,10,62.0,1,20.2,1.0,0,16,3.2687554034900734
00-0017644,2003,CAR,6,0.0,0,0.0,0.0,0,8,80.0,1,22.0,0.0,0,16,3.024345753331186
00-0017644,2004,MIN,14,0.0,0,0.0,0.0,0,71,705.0,4,165.5,0.0,0,16,5.770505778458307
00-0017644,2005,MIN,15,0.0,0,0.0,0.0,0,68,568.0,1,130.8,0.0,0,16,4.8912748440152765
00-0017644,2006,MIN,15,0.0,0,0.0,0.0,0,46,386.0,1,90.6,0.0,0,16,3.766734079264296
00-0017662,1999,NO,4,0.0,0,0.0,0.0,0,6,61.0,0,12.1,0.0,0,16,2.812324141055303
00-0017693,2003,LA,1,0.0,0,0.0,7.0,0,0,0.0,0,0.7,0.0,0,16,
00-0017693,2004,LA,2,0.0,0,0.0,-5.0,0,0,0.0,0,-0.5,0.0,0,16,0.3535533905932738
00-0017693,2005,LA,1,0.0,0,0.0,-4.0,0,0,0.0,0,-0.4,0.0,0,16,
00-0017697,1999,IND,14,0.0,0,0.0,2.0,0,40,525.0,4,126.700005,1.0,0,16,4.934143296051292
00-0017697,2000,IND,13,0.0,0,0.0,6.0,0,43,569.0,3,116.5,1.0,0,16,8.66059433993581
00-0017697,2001,IND,10,0.0,0,0.0,0.0,0,34,332.0,0,73.200005,0.0,0,16,5.0331790539800005
00-0017697,2002,LA,6,0.0,0,0.0,56.0,0,5,31.0,0,13.7,0.0,0,16,1.3541294955311594
00-0017697,2006,IND,1,0.0,0,0.0,0.0,0,0,0.0,0,6.0,0.0,0,16,
00-0017829,1999,LV,2,0.0,0,0.0,0.0,0,1,20.0,0,3.0,0.0,0,16,2.1213203435596424
00-0017829,2000,JAX,1,0.0,0,0.0,8.0,0,0,0.0,0,0.8,0.0,0,16,
00-0017829,2001,KC,2,0.0,0,0.0,0.0,0,2,11.0,0,3.1,0.0,0,16,0.4949746962543651
00-0017847,1999,TB,10,0.0,0,0.0,0.0,0,20,167.0,0,36.7,0.0,0,16,2.6499684519159477
00-0017847,2000,TB,3,0.0,0,0.0,0.0,0,2,35.0,0,11.5,0.0,0,16,2.1031722287849837
00-0017847,2001,TB,13,0.0,0,0.0,0.0,0,24,314.0,1,67.4,0.0,0,16,3.7691392282024463
00-0017847,2002,TB,8,0.0,0,0.0,-5.0,0,7,77.0,1,26.199999,0.0,0,16,5.116011160628039
00-0017847,2003,TB,6,0.0,0,0.0,2.0,0,7,114.0,0,20.6,0.0,1,16,1.0948364506111616
00-0017847,2004,ARI,8,0.0,0,0.0,6.0,0,18,197.0,0,36.3,1.0,0,16,4.399979777510264
00-0017860,1999,BUF,13,0.0,0,0.0,13.0,0,30,367.0,0,68.0,0.0,0,16,2.6988839275414946
00-0017892,1999,MIN,7,0.0,0,0.0,69.0,1,1,12.0,0,21.1,0.0,0,16,3.147712736846215
00-0017892,2000,MIN,13,0.0,0,0.0,67.0,0,4,31.0,0,15.8,0.0,1,16,1.2348050656064218
00-0017892,2001,BAL,13,0.0,0,0.0,291.0,0,23,210.0,0,71.1,1.0,0,16,4.785287334619299
00-0017892,2002,MIN,16,0.0,0,0.0,414.0,11,27,251.0,0,159.5,0.0,0,16,7.69690165008837
00-0017892,2003,MIN,16,0.0,0,0.0,745.0,5,65,644.0,3,249.9,1.0,0,16,8.751244855888416
00-0017892,2004,MIN,13,0.0,0,0.0,161.0,3,21,233.0,1,84.4,0.0,0,16,4.5790212439342834
00-0017892,2005,MIN,5,0.0,0,0.0,20.0,0,8,52.0,0,15.2,0.0,0,16,2.8658331325189415
00-0017896,1999,CIN,7,0.0,0,0.0,30.0,0,10,96.0,0,22.6,0.0,0,16,2.153844831701118
00-0017896,2000,CIN,9,0.0,0,0.0,54.0,0,7,84.0,0,20.8,0.0,0,16,1.5028676076671437
00-0017896,2001,CIN,1,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,16,
